month,day,carrier,origin,arr_delay,arr_time,sched_arr_time
6,1,UA,EWR,-36,2252,2328
8,29,B6,JFK,43,4,2321
1,30,US,LGA,36,1245,1209
3,21,DL,LGA,-17,2218,2235
1,1,VX,JFK,-5,2025,2030
1,6,DL,LGA,10,1236,1226
3,7,DL,JFK,NA,NA,1140
3,11,UA,EWR,-15,943,958
8,1,EV,EWR,62,1908,1806
10,13,DL,LGA,-13,1404,1417
10,30,UA,LGA,30,949,919
1,24,B6,JFK,44,1131,1047
7,14,AA,JFK,-27,923,950
4,4,WN,EWR,13,1938,1925
10,21,UA,JFK,-2,1852,1854
7,28,UA,EWR,1,1123,1122
12,22,EV,EWR,23,1418,1355
5,10,UA,EWR,13,1905,1852
9,8,EV,EWR,2,2233,2231
4,3,WN,LGA,-27,1833,1900
4,20,B6,JFK,23,1809,1746
4,19,DL,JFK,36,2010,1934
7,15,AA,LGA,-19,811,830
8,28,UA,EWR,54,1904,1810
10,29,US,LGA,13,1709,1656
7,2,MQ,LGA,43,1808,1725
12,3,B6,JFK,-19,852,911
10,19,B6,JFK,32,1230,1158
5,13,UA,LGA,-34,1522,1556
7,6,DL,JFK,-18,1828,1846
2,5,DL,LGA,-14,1440,1454
8,23,UA,EWR,-2,1646,1648
6,6,DL,JFK,18,2319,2301
8,1,B6,LGA,37,1255,1218
4,14,MQ,LGA,-7,1348,1355
1,15,9E,EWR,-7,1459,1506
5,19,WN,LGA,-25,715,740
12,19,DL,LGA,-4,1445,1449
6,7,AA,LGA,-17,748,805
2,22,UA,EWR,20,1646,1626
1,10,9E,JFK,-27,936,1003
3,12,B6,JFK,-5,957,1002
7,7,AA,LGA,45,1545,1500
6,26,MQ,LGA,-4,951,955
10,30,UA,EWR,-7,1239,1246
8,11,MQ,EWR,-20,1100,1120
6,10,DL,LGA,-2,1748,1750
3,1,B6,EWR,11,1145,1134
11,29,US,JFK,-21,1530,1551
3,21,UA,EWR,-46,2004,2050
9,20,EV,LGA,-12,1505,1517
6,25,B6,JFK,129,52,2243
9,1,9E,JFK,-24,2159,2223
6,3,DL,EWR,0,1432,1432
5,20,WN,EWR,-31,854,925
8,16,AA,JFK,14,2019,2005
7,11,US,LGA,26,1937,1911
7,23,UA,JFK,-10,1257,1307
9,26,B6,JFK,-30,919,949
10,3,EV,EWR,33,1341,1308
10,7,MQ,LGA,18,1348,1330
12,15,MQ,LGA,22,1712,1650
10,18,B6,JFK,-24,2335,2359
11,6,9E,LGA,-11,2011,2022
3,11,WN,EWR,18,1343,1325
7,25,UA,EWR,-23,848,911
10,27,AA,JFK,-29,2026,2055
4,20,DL,LGA,-10,2235,2245
6,16,AA,LGA,-9,2021,2030
11,15,US,LGA,-25,1348,1413
9,17,UA,EWR,-24,1645,1709
2,23,B6,JFK,71,1147,1036
5,21,VX,EWR,-7,2103,2110
9,16,AA,LGA,-8,722,730
6,24,VX,JFK,6,1226,1220
5,19,B6,JFK,72,20,2308
3,1,EV,EWR,-9,2222,2231
5,27,VX,JFK,18,2023,2005
8,10,DL,LGA,32,2110,2038
10,23,DL,LGA,40,2158,2118
1,3,DL,LGA,-25,941,1006
6,14,9E,JFK,27,2139,2112
2,7,AA,JFK,-5,45,50
5,6,MQ,LGA,2,1112,1110
10,14,DL,LGA,-1,2132,2133
1,17,VX,JFK,-47,1933,2020
4,4,B6,JFK,234,2112,1718
8,19,WN,EWR,-1,1919,1920
6,28,AS,EWR,-17,1005,1022
7,7,DL,LGA,-11,2055,2106
10,16,B6,JFK,-14,2049,2103
5,6,EV,EWR,55,2024,1929
9,26,MQ,LGA,-21,739,800
11,15,EV,LGA,6,1631,1625
1,11,UA,EWR,3,2052,2049
3,24,EV,EWR,5,1455,1450
9,27,AA,LGA,-14,1351,1405
7,18,DL,JFK,-36,1311,1347
11,4,WN,EWR,-26,829,855
9,28,B6,LGA,-48,1818,1906
11,23,MQ,LGA,-1,1519,1520
7,7,AA,LGA,18,1723,1705
1,16,AA,JFK,-19,1836,1855
9,8,FL,LGA,8,2008,2000
12,29,DL,JFK,26,1140,1114
4,26,EV,EWR,-4,804,808
6,24,UA,EWR,-4,2305,2309
10,5,DL,JFK,15,2152,2137
6,10,MQ,LGA,156,2006,1730
3,27,US,EWR,3,834,831
3,26,UA,JFK,-30,1839,1909
9,27,9E,JFK,-48,2042,2130
6,2,UA,JFK,-8,1741,1749
12,27,AA,LGA,-31,1854,1925
8,27,EV,EWR,-6,1536,1542
4,29,UA,EWR,5,35,30
5,21,EV,JFK,-2,1108,1110
8,26,B6,JFK,30,1338,1308
5,10,B6,LGA,-18,836,854
6,4,B6,JFK,-30,2116,2146
3,12,B6,JFK,19,1655,1636
3,22,DL,LGA,-19,2021,2040
9,24,DL,JFK,-33,2148,2221
3,6,EV,EWR,48,1044,956
11,3,EV,EWR,4,1026,1022
9,23,B6,EWR,7,1215,1208
9,24,EV,LGA,-14,2317,2331
9,25,US,LGA,-1,1414,1415
3,14,UA,EWR,-35,820,855
11,27,B6,JFK,20,851,831
11,25,DL,JFK,-15,1037,1052
4,14,AA,EWR,39,2123,2044
11,7,UA,LGA,-23,1001,1024
12,20,UA,EWR,38,1746,1708
7,18,EV,EWR,9,1846,1837
7,14,UA,EWR,-33,1859,1932
8,4,MQ,LGA,-16,1149,1205
11,29,UA,EWR,-23,1750,1813
8,17,UA,LGA,-17,1726,1743
7,20,DL,LGA,-15,1015,1030
2,26,EV,EWR,-1,809,810
7,9,MQ,LGA,-9,811,820
11,20,EV,EWR,-22,1710,1732
11,5,B6,JFK,-9,2347,2356
2,2,AA,JFK,-12,2153,2205
10,24,MQ,LGA,12,2052,2040
5,24,EV,EWR,NA,NA,1044
9,23,UA,EWR,-13,2254,2307
2,3,AA,JFK,-27,1848,1915
4,8,B6,JFK,-24,2251,2315
4,2,DL,JFK,-22,1038,1100
5,29,AA,JFK,-9,1856,1905
10,16,B6,JFK,-5,940,945
10,3,MQ,JFK,4,1044,1040
11,14,B6,JFK,-16,1125,1141
3,31,AA,JFK,-24,1926,1950
4,28,AA,JFK,43,2103,2020
3,4,VX,JFK,-7,2233,2240
4,11,EV,EWR,31,1924,1853
10,14,B6,JFK,23,1415,1352
4,24,B6,LGA,-20,1347,1407
5,15,MQ,EWR,81,2336,2215
6,15,UA,EWR,10,2248,2238
4,9,B6,JFK,10,2138,2128
9,13,UA,EWR,-34,936,1010
5,22,EV,EWR,-17,1351,1408
5,4,B6,EWR,-25,1103,1128
7,6,UA,EWR,-9,2201,2210
4,20,B6,LGA,136,1951,1735
5,7,UA,EWR,-37,2107,2144
3,30,FL,LGA,-4,811,815
4,27,UA,EWR,13,1754,1741
5,31,UA,EWR,-24,821,845
7,10,B6,JFK,112,155,3
5,11,AA,LGA,8,1318,1310
3,20,EV,EWR,169,30,2141
12,23,MQ,JFK,5,1015,1010
5,14,DL,JFK,-34,2122,2156
3,15,B6,EWR,-19,900,919
5,9,US,EWR,-1,1229,1230
4,3,MQ,LGA,-2,1713,1715
1,25,B6,JFK,-16,1818,1834
9,17,AA,LGA,-44,2011,2055
1,11,UA,EWR,-4,2116,2120
4,25,UA,EWR,-8,1001,1009
3,5,B6,JFK,-12,2345,2357
5,21,US,JFK,6,2038,2032
9,16,B6,JFK,-26,1847,1913
12,18,US,LGA,9,817,808
7,15,B6,JFK,-2,919,921
8,29,UA,EWR,43,1929,1846
3,15,US,EWR,-22,1442,1504
9,17,UA,LGA,-35,1715,1750
6,9,UA,EWR,31,1848,1817
5,31,UA,EWR,-9,1139,1148
8,26,EV,EWR,-2,810,812
6,9,B6,JFK,23,2137,2114
7,8,WN,EWR,4,1314,1310
2,1,AA,LGA,-16,914,930
11,21,AA,LGA,-6,1814,1820
12,14,EV,JFK,NA,NA,2047
1,2,EV,EWR,59,2218,2119
12,2,DL,LGA,-7,1655,1702
7,28,B6,JFK,88,2013,1845
6,28,AA,JFK,-26,924,950
4,12,EV,EWR,NA,NA,1730
8,6,MQ,JFK,-13,2247,2300
10,6,B6,JFK,-28,1635,1703
12,29,UA,EWR,35,948,913
6,1,B6,EWR,-13,1336,1349
4,12,EV,LGA,17,2109,2052
3,20,UA,EWR,-12,2029,2041
6,27,UA,EWR,-14,901,915
3,29,MQ,LGA,-6,1704,1710
6,18,EV,EWR,NA,NA,2102
2,19,DL,JFK,12,2346,2334
9,18,UA,JFK,-38,1720,1758
4,7,AA,JFK,6,2116,2110
2,21,AA,JFK,8,2003,1955
10,14,MQ,LGA,-24,1856,1920
11,20,VX,JFK,-19,1211,1230
7,27,UA,EWR,-8,2226,2234
3,17,AA,LGA,-11,1714,1725
7,25,AA,LGA,29,1739,1710
1,12,UA,JFK,-12,915,927
5,5,AA,JFK,15,2245,2230
2,15,MQ,JFK,-5,1740,1745
10,27,US,LGA,-24,1655,1719
8,20,DL,JFK,0,1349,1349
2,6,EV,EWR,-16,1415,1431
1,18,MQ,JFK,36,1731,1655
8,4,UA,JFK,58,2133,2035
6,27,EV,EWR,-19,945,1004
7,23,B6,JFK,172,2354,2102
8,2,B6,EWR,-11,708,719
3,19,B6,JFK,5,1027,1022
6,17,UA,EWR,13,2112,2059
6,23,EV,EWR,NA,NA,2200
10,28,UA,EWR,-24,1601,1625
9,23,UA,EWR,-17,1457,1514
9,8,9E,JFK,8,1803,1755
3,29,AA,LGA,-36,854,930
3,9,UA,EWR,-15,1442,1457
5,22,US,LGA,NA,NA,2215
10,13,DL,JFK,-17,1339,1356
1,19,B6,EWR,-7,1420,1427
9,8,UA,EWR,2,1958,1956
5,13,UA,EWR,6,1216,1210
11,28,B6,LGA,16,1036,1020
12,7,UA,EWR,2,2250,2248
4,17,DL,EWR,-8,1240,1248
10,5,B6,JFK,-20,2226,2246
6,29,EV,EWR,13,1835,1822
11,2,AA,JFK,-18,2012,2030
6,30,9E,JFK,NA,NA,1634
10,20,UA,EWR,10,1000,950
4,28,B6,JFK,3,342,339
7,1,MQ,EWR,NA,NA,2005
4,17,UA,EWR,48,2359,2311
12,12,UA,JFK,13,946,933
4,1,B6,JFK,-1,1547,1548
11,17,B6,JFK,-7,1737,1744
10,2,DL,LGA,-39,1919,1958
1,27,B6,JFK,-10,1127,1137
10,1,MQ,LGA,-19,1531,1550
2,18,EV,EWR,-21,1123,1144
12,30,B6,LGA,15,2258,2243
10,9,AA,JFK,10,1800,1750
9,27,AA,EWR,-45,1149,1234
8,25,B6,JFK,-30,1650,1720
2,1,EV,EWR,2,1909,1907
7,5,DL,JFK,-22,1010,1032
12,28,B6,JFK,-47,2218,2305
10,15,UA,EWR,-15,1152,1207
10,5,EV,EWR,63,2134,2031
2,1,DL,LGA,-28,1030,1058
8,14,WN,EWR,17,1327,1310
5,6,US,EWR,-16,624,640
6,3,AA,JFK,40,2105,2025
5,27,UA,EWR,-29,2257,2326
1,10,MQ,JFK,-15,1300,1315
6,12,MQ,LGA,-20,1215,1235
11,13,MQ,LGA,-9,951,1000
3,13,DL,JFK,-29,1345,1414
10,17,B6,JFK,-11,2111,2122
12,12,UA,EWR,-20,1446,1506
2,19,B6,EWR,67,1901,1754
6,17,AA,LGA,NA,1318,930
7,8,9E,JFK,26,1016,950
3,2,B6,JFK,48,1342,1254
5,2,MQ,JFK,-34,1711,1745
9,19,AA,LGA,101,1451,1310
10,7,EV,EWR,44,2321,2237
2,4,UA,EWR,-24,2130,2154
7,18,9E,JFK,-38,922,1000
6,4,VX,JFK,-3,1052,1055
6,17,UA,EWR,66,2157,2051
1,18,WN,LGA,-21,1459,1520
10,31,B6,LGA,-19,1202,1221
12,12,B6,JFK,-27,1628,1655
11,26,9E,EWR,-5,1518,1523
7,4,UA,EWR,-32,1906,1938
3,18,EV,EWR,250,309,2259
12,26,B6,JFK,11,1019,1008
4,13,DL,JFK,-19,1832,1851
4,27,DL,LGA,-23,754,817
12,17,AA,LGA,64,1554,1450
9,29,9E,LGA,-19,1225,1244
6,13,MQ,LGA,42,2052,2010
5,9,UA,EWR,-40,20,100
9,28,EV,EWR,-19,1751,1810
2,26,DL,LGA,-39,925,1004
12,29,UA,EWR,-8,1731,1739
5,12,MQ,LGA,-16,1554,1610
9,25,AA,JFK,-7,2203,2210
5,23,UA,LGA,53,1649,1556
12,3,EV,EWR,15,1621,1606
10,25,UA,LGA,-12,1422,1434
1,31,B6,EWR,2,1421,1419
1,5,DL,JFK,0,2117,2117
6,20,UA,LGA,-23,1925,1948
5,8,DL,JFK,-21,1308,1329
6,18,B6,JFK,33,1243,1210
3,11,MQ,LGA,3,1333,1330
9,3,B6,JFK,-11,2100,2111
1,25,DL,JFK,-19,2030,2049
5,6,US,LGA,46,1952,1906
6,9,EV,EWR,-22,1353,1415
12,10,AA,JFK,55,2205,2110
11,9,MQ,JFK,6,1646,1640
8,4,B6,JFK,21,401,340
3,21,EV,EWR,12,2010,1958
6,5,AA,LGA,-21,1619,1640
10,12,9E,JFK,-8,2124,2132
11,17,DL,LGA,-5,1028,1033
12,23,B6,JFK,-1,1702,1703
12,8,EV,EWR,120,141,2341
5,10,EV,EWR,86,2226,2100
11,17,US,EWR,4,2037,2033
11,14,B6,JFK,38,1007,929
3,31,DL,LGA,-17,1612,1629
6,10,UA,JFK,4,2044,2040
12,27,B6,JFK,71,1321,1210
9,6,9E,JFK,-43,1959,2042
12,5,DL,JFK,12,1347,1335
7,17,EV,EWR,11,1614,1603
8,9,AA,EWR,NA,NA,2210
10,13,AA,JFK,30,1915,1845
7,14,B6,JFK,-62,2027,2129
5,5,UA,EWR,17,1105,1048
3,13,UA,JFK,-5,920,925
4,9,AA,EWR,-26,1444,1510
8,30,AA,EWR,-29,900,929
1,21,EV,EWR,14,2123,2109
4,24,B6,EWR,-25,1106,1131
3,23,9E,JFK,-22,1603,1625
10,28,AA,JFK,109,2034,1845
3,14,DL,LGA,-8,1811,1819
8,5,DL,JFK,108,319,131
7,15,UA,EWR,-6,1901,1907
11,26,DL,EWR,13,2050,2037
8,8,EV,EWR,0,848,848
12,2,UA,JFK,-48,1104,1152
5,10,B6,JFK,58,845,747
9,17,US,LGA,5,1120,1115
11,10,WN,LGA,-15,1405,1420
10,31,B6,JFK,-5,2351,2356
2,13,B6,JFK,-18,1935,1953
10,28,US,EWR,23,1243,1220
1,9,UA,LGA,-2,916,918
10,19,B6,JFK,-9,1745,1754
11,20,WN,LGA,-17,748,805
11,12,9E,JFK,11,2103,2052
5,27,MQ,EWR,38,1203,1125
7,11,US,LGA,12,1925,1913
8,28,AA,JFK,12,2227,2215
4,26,EV,EWR,69,1203,1054
7,17,FL,LGA,195,117,2202
5,7,DL,JFK,2,906,904
6,14,EV,EWR,106,2212,2026
3,24,DL,LGA,113,1644,1451
3,11,EV,EWR,-14,1719,1733
2,23,UA,EWR,-6,1635,1641
7,29,EV,LGA,21,1831,1810
2,4,UA,EWR,12,1221,1209
7,18,AA,LGA,60,2230,2130
11,12,US,JFK,-10,1400,1410
10,9,EV,LGA,1,1246,1245
5,22,UA,EWR,66,1334,1228
7,29,B6,EWR,27,1258,1231
4,2,EV,EWR,100,33,2253
2,7,EV,EWR,0,2137,2137
6,4,UA,EWR,-18,2307,2325
6,19,UA,EWR,3,939,936
11,25,US,LGA,-15,2104,2119
6,26,EV,EWR,-21,1241,1302
6,6,DL,JFK,-12,1110,1122
3,26,UA,JFK,-7,918,925
2,4,UA,EWR,-17,1539,1556
11,25,B6,JFK,-22,2230,2252
11,26,UA,LGA,-7,1835,1842
9,16,EV,EWR,-13,1316,1329
12,6,MQ,LGA,40,1430,1350
12,24,B6,EWR,-26,2341,7
9,10,B6,LGA,-25,956,1021
6,9,MQ,LGA,-16,1514,1530
12,28,WN,LGA,1,1851,1850
10,28,DL,JFK,-9,1016,1025
10,22,B6,JFK,-6,1109,1115
9,20,UA,LGA,-11,1023,1034
3,13,9E,JFK,-24,944,1008
10,15,EV,EWR,2,1148,1146
8,19,B6,JFK,6,2255,2249
6,22,EV,LGA,-14,929,943
7,14,AA,LGA,-42,1043,1125
11,9,EV,EWR,-19,1406,1425
11,23,B6,JFK,-5,1214,1219
12,27,EV,LGA,13,1148,1135
10,22,9E,JFK,5,1731,1726
10,28,WN,LGA,19,1114,1055
8,16,DL,JFK,-12,2006,2018
8,1,DL,LGA,53,1318,1225
1,6,DL,LGA,-8,1859,1907
8,20,EV,EWR,-22,1227,1249
9,20,UA,JFK,-8,1851,1859
5,3,EV,EWR,-8,2100,2108
10,27,DL,LGA,-18,1639,1657
4,14,AA,LGA,-19,1441,1500
11,28,EV,EWR,3,919,916
10,18,EV,EWR,45,1742,1657
9,7,AA,LGA,-29,1151,1220
7,20,DL,EWR,-17,827,844
12,9,US,LGA,7,1100,1053
8,18,EV,EWR,-4,1120,1124
1,16,EV,JFK,1,1518,1517
4,14,B6,JFK,3,1203,1200
5,16,US,LGA,-27,958,1025
9,18,AA,EWR,40,2245,2205
7,14,B6,JFK,-2,929,931
5,14,B6,JFK,-18,918,936
11,24,WN,LGA,2,2212,2210
3,12,DL,LGA,-10,1329,1339
10,28,EV,EWR,-7,2236,2243
2,14,DL,JFK,-40,1005,1045
11,22,DL,EWR,26,2058,2032
11,19,AA,LGA,7,1221,1214
7,28,MQ,LGA,-12,1332,1344
10,6,B6,JFK,-14,2234,2248
5,28,DL,LGA,-26,2008,2034
8,30,VX,JFK,-31,1024,1055
3,5,DL,LGA,-14,1051,1105
8,30,UA,EWR,34,1914,1840
7,14,B6,LGA,-13,1345,1358
9,22,US,LGA,-4,1429,1433
11,19,EV,EWR,-11,1417,1428
6,13,AA,JFK,28,1903,1835
8,18,EV,LGA,40,1950,1910
10,14,EV,EWR,-4,1334,1338
11,17,DL,JFK,-4,1923,1927
8,22,B6,JFK,13,2352,2339
11,2,B6,JFK,8,1353,1345
4,5,EV,JFK,-4,1116,1120
7,31,9E,JFK,37,1753,1716
7,7,DL,JFK,188,2116,1808
9,22,DL,JFK,29,2037,2008
9,12,DL,EWR,133,2233,2020
12,7,9E,JFK,-26,1648,1714
1,22,WN,LGA,97,2217,2040
8,23,VX,EWR,-12,2037,2049
6,14,B6,JFK,60,102,2
11,8,9E,JFK,-7,1815,1822
9,29,DL,LGA,-33,1007,1040
9,3,UA,EWR,-20,1005,1025
3,9,MQ,JFK,-31,1624,1655
5,26,DL,JFK,9,2315,2306
11,25,B6,EWR,82,155,33
7,17,AA,LGA,-13,1347,1400
6,29,US,EWR,-15,851,906
11,10,DL,JFK,9,2224,2215
5,7,9E,JFK,-22,2012,2034
4,23,9E,JFK,31,1658,1627
1,17,EV,EWR,21,1031,1010
9,8,9E,JFK,-33,946,1019
12,30,9E,JFK,-23,1623,1646
9,1,EV,LGA,-16,1332,1348
11,5,UA,EWR,-19,909,928
4,26,DL,LGA,-9,1223,1232
5,29,US,LGA,-7,943,950
2,8,MQ,LGA,NA,NA,1750
7,6,WN,EWR,-17,1703,1720
11,29,B6,EWR,-26,1752,1818
4,17,MQ,LGA,-32,1958,2030
10,20,B6,JFK,17,1711,1654
2,21,UA,EWR,-4,1948,1952
9,22,AA,EWR,3,932,929
12,23,EV,LGA,8,1143,1135
9,15,AA,JFK,-9,1936,1945
6,7,UA,EWR,352,2206,1614
2,5,AA,LGA,-4,1816,1820
2,1,AA,LGA,-22,1348,1410
10,24,WN,LGA,-5,1710,1715
2,4,B6,JFK,-15,2343,2358
9,25,B6,JFK,7,6,2359
11,20,F9,LGA,4,1957,1953
12,22,B6,JFK,49,2353,2304
8,26,DL,EWR,16,1857,1841
1,16,UA,EWR,4,1503,1459
5,30,FL,LGA,-8,807,815
6,30,UA,EWR,336,15,1839
5,17,AA,JFK,-21,1653,1714
8,4,B6,JFK,1,4,3
8,29,9E,JFK,4,1705,1701
8,19,EV,EWR,-26,2253,2319
5,29,AA,JFK,-15,1025,1040
3,14,UA,EWR,-44,2145,2229
10,7,B6,JFK,-5,924,929
7,1,UA,EWR,9,1654,1645
4,25,UA,EWR,111,16,2225
2,12,9E,JFK,-9,1707,1716
3,12,B6,EWR,1,920,919
1,23,EV,EWR,13,2144,2131
7,5,EV,EWR,-18,1146,1204
2,4,B6,JFK,155,1814,1539
11,20,WN,LGA,4,1439,1435
6,8,MQ,LGA,-6,729,735
1,31,UA,EWR,-1,2037,2038
7,21,EV,EWR,89,3,2234
7,31,DL,LGA,-24,2022,2046
12,29,MQ,LGA,46,1150,1104
1,11,B6,JFK,-3,909,912
8,14,DL,LGA,2,1413,1411
11,15,MQ,EWR,15,915,900
12,18,DL,LGA,6,2211,2205
7,14,UA,EWR,-18,1053,1111
12,21,B6,EWR,-16,1055,1111
1,12,B6,JFK,12,1801,1749
6,26,DL,JFK,-17,1044,1101
9,26,UA,EWR,30,1758,1728
5,26,B6,LGA,-9,1902,1911
5,3,EV,EWR,2,1041,1039
6,13,FL,LGA,154,36,2202
11,8,B6,JFK,-4,2134,2138
8,31,B6,EWR,5,2145,2140
7,21,EV,EWR,206,1,2035
5,27,AA,EWR,55,2324,2229
6,8,AA,EWR,-39,1920,1959
1,6,B6,JFK,-13,1628,1641
6,26,US,EWR,-26,1834,1900
11,5,UA,LGA,-11,1718,1729
2,20,DL,LGA,-23,1214,1237
10,25,UA,EWR,-2,1805,1807
1,31,UA,EWR,49,2151,2102
4,24,MQ,EWR,10,2225,2215
11,23,B6,JFK,-15,744,759
3,4,B6,EWR,-12,1605,1617
9,10,B6,JFK,6,2201,2155
7,21,DL,JFK,-33,1642,1715
9,3,EV,EWR,-17,1916,1933
6,10,DL,LGA,-2,858,900
4,1,DL,EWR,-8,1003,1011
4,1,EV,LGA,-18,706,724
5,31,MQ,LGA,-6,1249,1255
11,27,MQ,JFK,49,1449,1400
4,25,UA,EWR,-5,1909,1914
9,8,AA,JFK,-25,2030,2055
11,4,UA,JFK,21,1041,1020
10,23,US,LGA,30,2241,2211
3,8,DL,JFK,37,1132,1055
4,13,AA,JFK,9,2029,2020
5,30,EV,EWR,-6,2134,2140
12,12,9E,JFK,-12,1613,1625
1,31,UA,EWR,33,1859,1826
12,10,MQ,JFK,93,2023,1850
12,11,MQ,LGA,11,1531,1520
12,17,DL,JFK,15,1958,1943
4,4,AA,JFK,-1,1214,1215
12,19,AA,LGA,13,1338,1325
8,6,EV,EWR,2,843,841
6,14,B6,JFK,40,2300,2220
4,17,EV,LGA,-13,1507,1520
4,7,B6,JFK,-12,1345,1357
5,6,EV,EWR,37,2207,2130
12,30,MQ,JFK,-28,1557,1625
6,20,UA,EWR,-7,1810,1817
3,2,9E,JFK,17,1731,1714
2,13,UA,EWR,-11,825,836
3,22,DL,LGA,5,1825,1820
7,17,UA,EWR,-40,2315,2355
1,6,UA,LGA,-3,2154,2157
9,16,MQ,LGA,26,1956,1930
10,22,B6,EWR,2,1112,1110
7,21,UA,LGA,-26,658,724
5,24,AA,JFK,-10,830,840
12,1,DL,LGA,-25,1933,1958
11,14,UA,JFK,-21,912,933
2,23,WN,LGA,-7,1508,1515
9,24,EV,EWR,-16,752,808
3,6,EV,EWR,170,4,2114
4,27,B6,EWR,-18,1607,1625
5,8,EV,EWR,146,1746,1520
12,26,UA,EWR,-53,1945,2038
6,20,EV,EWR,-22,1110,1132
8,26,UA,EWR,-56,1852,1948
3,9,UA,EWR,-30,2025,2055
3,12,UA,EWR,-3,1337,1340
2,8,9E,JFK,NA,NA,1654
4,27,B6,JFK,14,7,2353
6,23,9E,JFK,0,1042,1042
6,16,DL,LGA,-31,1328,1359
4,25,AA,LGA,11,1911,1900
5,8,EV,EWR,139,156,2337
3,29,UA,EWR,6,1440,1434
7,22,FL,LGA,NA,NA,815
4,30,EV,EWR,-13,1033,1046
8,8,DL,LGA,148,2127,1859
3,6,AA,EWR,-52,948,1040
4,23,MQ,LGA,70,1955,1845
8,4,MQ,EWR,11,2241,2230
8,17,DL,LGA,-9,1737,1746
8,1,B6,JFK,5,1026,1021
10,28,EV,LGA,44,1800,1716
10,25,9E,LGA,80,2237,2117
2,25,MQ,JFK,-15,1730,1745
9,1,EV,EWR,7,1720,1713
2,15,FL,LGA,23,2026,2003
8,9,HA,JFK,23,1503,1440
4,7,EV,EWR,5,1634,1629
6,25,US,LGA,6,1217,1211
11,12,AA,LGA,35,2155,2120
10,10,EV,EWR,-11,810,821
12,13,MQ,LGA,-6,2124,2130
4,5,EV,EWR,-21,705,726
1,27,DL,LGA,-10,1830,1840
1,7,DL,JFK,-27,1104,1131
3,26,DL,JFK,-22,2140,2202
4,4,9E,JFK,-14,2117,2131
12,16,MQ,LGA,NA,NA,1935
1,14,UA,EWR,27,1231,1204
10,26,UA,EWR,26,1826,1800
2,18,UA,EWR,-9,1920,1929
11,5,UA,EWR,-24,2019,2043
8,22,DL,LGA,67,2239,2132
12,30,B6,JFK,50,354,304
1,5,B6,JFK,7,1818,1811
5,4,UA,EWR,-38,2143,2221
8,19,EV,EWR,6,1538,1532
12,7,UA,LGA,-5,1031,1036
10,23,DL,LGA,0,1638,1638
1,22,US,JFK,10,1036,1026
9,26,UA,EWR,-19,1100,1119
9,1,AA,LGA,-13,2022,2035
3,23,DL,JFK,-1,1915,1916
12,15,AA,LGA,-23,1127,1150
12,3,UA,JFK,19,1211,1152
1,5,DL,JFK,-24,1751,1815
2,15,UA,LGA,-13,1019,1032
12,12,UA,EWR,-10,1746,1756
5,24,B6,JFK,-2,851,853
1,5,DL,LGA,-4,1010,1014
9,30,AA,LGA,-4,1116,1120
6,11,UA,EWR,101,1320,1139
2,23,EV,EWR,-14,2238,2252
2,25,MQ,LGA,22,1732,1710
6,13,EV,EWR,-7,911,918
2,22,UA,JFK,-7,1018,1025
2,9,9E,JFK,8,1800,1752
12,7,9E,JFK,-12,1013,1025
6,23,UA,EWR,141,248,27
7,19,WN,EWR,-10,1425,1435
7,12,AA,EWR,-34,1506,1540
9,22,MQ,JFK,-17,2108,2125
2,1,DL,JFK,-21,2151,2212
11,27,DL,JFK,-1,2221,2222
2,9,EV,EWR,-7,1653,1700
4,24,9E,JFK,19,2055,2036
5,17,AA,JFK,2,1917,1915
7,4,MQ,EWR,-12,1443,1455
8,1,B6,JFK,8,1733,1725
2,15,EV,EWR,-13,1137,1150
9,26,DL,LGA,51,1526,1435
9,20,9E,LGA,14,1513,1459
5,2,AA,EWR,-42,1917,1959
3,14,B6,EWR,56,2244,2148
10,28,MQ,LGA,9,2254,2245
7,26,MQ,LGA,-13,1012,1025
10,29,DL,LGA,-5,2027,2032
1,21,AA,LGA,24,1749,1725
3,10,9E,EWR,-2,1853,1855
9,3,EV,EWR,-25,1908,1933
5,30,US,LGA,-9,757,806
3,5,MQ,JFK,-18,1707,1725
12,14,DL,LGA,19,1712,1653
11,22,DL,LGA,11,1045,1034
7,7,UA,JFK,72,1627,1515
3,6,UA,EWR,-6,1147,1153
7,16,MQ,LGA,19,1524,1505
12,13,AA,LGA,-22,1018,1040
7,8,US,JFK,63,1120,1017
12,21,B6,JFK,9,1802,1753
1,6,MQ,JFK,-9,946,955
3,13,B6,JFK,-10,2346,2356
8,8,EV,EWR,9,1002,953
2,15,MQ,LGA,-11,814,825
3,13,9E,JFK,-20,1923,1943
9,5,DL,JFK,-13,1544,1557
6,29,B6,LGA,-13,1006,1019
1,15,UA,EWR,-18,2121,2139
5,31,AA,LGA,1,1136,1135
5,31,9E,LGA,37,2317,2240
6,9,EV,EWR,3,1223,1220
8,19,MQ,JFK,-15,1835,1850
2,27,UA,EWR,-6,852,858
9,12,UA,EWR,300,2340,1840
7,9,MQ,JFK,114,2339,2145
4,4,B6,JFK,-1,10,11
1,26,B6,JFK,38,1142,1104
11,5,EV,EWR,1,1055,1054
6,2,MQ,LGA,-19,1656,1715
7,4,US,JFK,-14,754,808
2,26,AA,JFK,-40,2145,2225
12,22,DL,JFK,148,2144,1916
7,19,WN,EWR,-21,819,840
4,22,EV,EWR,40,1745,1705
